sale_price,living_area,bedrooms,house_age,overall_quality,overall_condition,lot_area,full_bath,neighborhood,year_built,year_sold
125500,902,3,40,5,6,6173,1,Sawyer,1967,2007
300000,2503,3,17,7,5,19522,2,Veenker,1990,2007
294000,2167,3,33,7,7,17542,2,Veenker,1974,2007
129000,1037,2,33,5,5,10751,1,Sawyer,1974,2007
171000,1701,3,32,5,5,16647,2,Sawyer,1975,2007
147000,1055,2,34,6,7,12712,1,Sawyer,1973,2007
302000,2810,4,17,8,5,9572,2,NoRidge,1990,2007
285000,2872,4,15,8,5,10678,2,NoRidge,1992,2007
214000,1378,2,3,8,5,4379,2,Somerst,2004,2007
166000,1151,2,1,8,5,3523,2,Somerst,2006,2007
193800,1565,2,1,8,5,3784,2,Somerst,2006,2007
208900,1352,2,1,7,5,4230,2,Somerst,2006,2007
194000,1352,2,1,7,5,3606,2,Somerst,2006,2007
207500,1550,2,1,8,5,5330,2,Somerst,2006,2007
199900,1241,1,1,7,5,4274,1,Somerst,2006,2007
164700,1250,2,1,7,5,4251,2,Somerst,2006,2007
176500,1501,3,8,6,5,2280,2,Somerst,1999,2007
176000,1458,2,8,6,5,3230,2,Somerst,1999,2007
168500,1512,2,7,6,5,2117,2,Somerst,2000,2007
177000,1573,3,7,6,5,2117,2,Somerst,2000,2007
177000,1525,3,7,6,5,2117,2,Somerst,2000,2007
148800,1102,2,3,7,5,5105,2,Somerst,2004,2007
174000,1441,2,8,8,5,2645,2,Somerst,1999,2007
239000,1950,3,10,7,5,7399,2,Somerst,1997,2007
204000,1358,3,8,7,5,7321,2,Somerst,1999,2007
301000,2048,3,4,8,5,8010,2,Somerst,2003,2007
312500,2362,3,9,8,5,8413,2,Somerst,1998,2007
279700,1494,1,13,8,5,9466,1,Veenker,1994,2007
255000,2362,3,27,7,6,12000,2,Veenker,1980,2007
194000,1432,2,29,5,7,16157,1,Veenker,1978,2007
218000,1437,3,31,5,8,10768,2,Veenker,1976,2007
213750,1295,1,29,8,6,3840,1,Greens,1978,2007
187000,1855,3,31,6,7,9600,2,Veenker,1976,2007
181500,1262,3,31,6,8,9600,2,Veenker,1976,2007
373000,2497,2,26,8,5,17778,2,Veenker,1981,2007
190000,2620,4,30,5,5,18890,2,Sawyer,1977,2007
226000,1929,3,6,7,5,7050,2,Somerst,2001,2007
143450,1152,3,39,6,6,11700,1,NWAmes,1968,2007
240050,2411,4,37,6,6,8000,2,NWAmes,1970,2007
162500,1082,3,38,6,6,8723,1,NWAmes,1969,2007
164000,1295,3,39,6,5,11700,1,NWAmes,1968,2007
185000,1610,3,35,7,7,11358,2,NWAmes,1972,2007
188500,1594,2,14,7,6,9547,2,NWAmes,1993,2007
255000,2075,3,14,7,6,10530,2,NWAmes,1993,2007
136905,1680,4,31,5,6,11500,2,NWAmes,1976,2007
158500,1093,3,41,6,7,10738,2,NWAmes,1966,2007
175500,1242,3,34,7,6,9600,1,NWAmes,1973,2007
127000,1052,3,44,6,5,10800,1,NWAmes,1963,2007
127000,1107,3,40,5,6,8050,1,NAmes,1967,2007
143000,1214,3,40,5,5,10355,2,NAmes,1967,2007
156000,1073,3,42,5,7,10289,1,NAmes,1965,2007
144000,1344,2,49,5,5,9503,1,NAmes,1958,2007
119000,1728,6,43,5,4,10624,2,NAmes,1964,2007
103000,1224,2,43,4,5,10899,2,NAmes,1964,2007
139900,1422,3,47,5,5,12342,1,NAmes,1960,2007
151500,958,2,47,6,8,12772,1,NAmes,1960,2007
126500,1065,3,47,5,5,8892,1,NAmes,1960,2007
145000,1138,3,49,6,8,10482,1,NAmes,1958,2007
120000,912,2,49,5,7,7535,1,NAmes,1958,2007
124000,1074,2,51,5,5,7450,1,NAmes,1956,2007
106500,882,3,48,5,7,8339,1,NAmes,1959,2007
140500,1187,2,46,5,5,14357,1,NAmes,1961,2007
137500,964,3,46,5,7,8243,1,NAmes,1961,2007
117600,894,3,47,5,7,8680,1,NAmes,1960,2007
163500,1200,3,41,7,6,8800,2,NAmes,1966,2007
161000,1042,3,42,6,5,9200,2,NAmes,1965,2007
158000,1302,3,43,6,7,9350,2,NAmes,1964,2007
224500,2154,5,43,6,7,8800,2,NAmes,1964,2007
147000,1374,3,43,6,5,11382,1,NAmes,1964,2007
200000,1652,3,48,6,7,22002,1,NAmes,1959,2007
181900,1429,3,47,6,6,14585,1,NAmes,1960,2007
150750,1327,3,48,5,6,7388,1,NAmes,1959,2007
101800,1224,2,45,4,5,9842,2,NAmes,1962,2007
124000,932,2,57,6,5,8280,1,NAmes,1950,2007
138500,908,2,67,5,7,12172,1,NAmes,1940,2007
39300,334,1,61,1,3,5000,1,BrkSide,1946,2007
64500,666,2,61,3,3,5000,1,BrkSide,1946,2007
64000,670,2,62,3,5,3500,1,BrkSide,1945,2007
112000,808,2,49,5,8,5175,1,BrkSide,1958,2007
165000,1977,4,43,6,6,9500,1,NAmes,1964,2007
144000,1150,2,52,5,6,9600,1,NAmes,1955,2007
137000,1920,4,59,5,5,11345,2,NAmes,1948,2007
105000,1376,3,66,5,5,9492,1,NAmes,1941,2007
146500,1644,3,65,5,7,9480,1,NAmes,1942,2007
126000,1560,4,39,5,5,8668,2,NAmes,1968,2007
175000,1280,3,41,5,6,10050,2,NAmes,1966,2007
158500,1254,3,46,6,5,9600,1,NAmes,1961,2007
114500,912,2,49,5,5,10150,1,NAmes,1958,2007
144000,1524,3,49,5,5,11344,1,NAmes,1958,2007
129000,2380,3,42,6,5,18450,2,NAmes,1965,2007
141000,936,2,50,6,7,8760,1,NAmes,1957,2007
131000,1008,3,51,5,6,6860,1,NAmes,1956,2007
142100,1053,3,44,5,7,8250,1,NAmes,1963,2007
139000,1056,3,49,5,6,8176,1,NAmes,1958,2007
157900,1442,4,49,6,6,9750,1,NAmes,1958,2007
139400,1056,3,53,5,7,9250,1,NAmes,1954,2007
150000,1244,3,50,6,6,11988,1,NAmes,1957,2007
120000,1144,3,47,5,5,9100,1,NAmes,1960,2007
174850,1721,4,50,6,6,9736,1,NAmes,1957,2007
116000,922,2,50,5,5,9770,1,NAmes,1957,2007
135000,1048,3,51,5,5,10152,1,NAmes,1956,2007
163500,1657,3,37,6,3,12155,2,NAmes,1970,2007
130000,1411,3,52,5,6,12198,1,NAmes,1955,2007
129500,1216,3,52,5,5,10050,1,NAmes,1955,2007
142000,1154,3,54,5,9,11556,1,NAmes,1953,2007
128600,1560,4,49,5,5,8078,2,NAmes,1958,2007
125000,948,2,55,6,6,10950,1,NAmes,1952,2007
136000,1040,3,54,6,7,7942,1,NAmes,1953,2007
134500,1008,2,54,5,7,8923,1,NAmes,1953,2007
127000,925,3,51,5,8,8540,1,NAmes,1956,2007
130000,1360,3,52,5,5,7134,1,NAmes,1955,2007
115000,1540,4,52,4,4,7150,1,NAmes,1955,2007
116900,925,3,52,5,5,8400,1,NAmes,1955,2007
132000,928,2,51,5,7,13300,1,NAmes,1956,2007
153000,1647,3,54,4,6,9532,1,NAmes,1953,2007
112500,924,2,55,5,5,15783,1,OldTown,1952,2007
138000,1544,3,117,4,7,14190,2,OldTown,1890,2007
135000,893,2,58,5,7,9600,1,NAmes,1949,2007
156000,1728,3,54,5,6,12099,1,NAmes,1953,2007
301600,3086,4,72,5,4,21281,3,NAmes,1935,2007
109000,1034,2,67,5,6,10134,1,OldTown,1940,2007
103200,882,1,51,4,6,5500,1,OldTown,1956,2007
128500,1281,1,82,4,7,10284,2,OldTown,1925,2007
64500,968,4,80,4,6,10800,2,OldTown,1927,2007
148000,1534,3,112,5,9,10800,1,OldTown,1895,2007
86000,691,2,87,5,6,5400,1,OldTown,1920,2007
172000,1651,4,44,7,5,10090,2,NAmes,1963,2007
120000,888,3,46,5,7,8700,1,NAmes,1961,2007
128500,952,3,39,6,6,8300,1,NAmes,1968,2007
135000,2080,5,38,5,5,11606,1,NAmes,1969,2007
122900,924,3,58,5,7,8064,1,NAmes,1949,2007
119200,1082,2,59,6,5,11664,1,NAmes,1948,2007
143000,1846,3,58,6,6,10496,2,NAmes,1949,2007
119000,988,3,57,5,7,7200,1,NAmes,1950,2007
102000,1238,3,57,5,3,7200,1,NAmes,1950,2007
129000,864,3,57,5,8,7200,1,NAmes,1950,2007
135000,1134,2,47,5,7,7000,1,NAmes,1960,2007
152000,1040,3,48,5,7,7500,1,NAmes,1959,2007
140000,1170,3,49,5,6,7315,1,NAmes,1958,2007
152000,1242,3,47,5,5,7903,1,NAmes,1960,2007
156500,1377,3,47,5,5,8000,1,NAmes,1960,2007
141000,1800,6,46,5,4,8000,2,NAmes,1961,2007
99000,925,3,46,5,6,7000,1,NAmes,1961,2007
187000,1851,3,43,6,8,9760,2,NAmes,1964,2007
169500,1812,4,45,5,5,7590,2,NAmes,1962,2007
125500,864,2,45,5,5,6600,1,NAmes,1962,2007
130000,936,3,45,5,5,6760,1,NAmes,1962,2007
103000,960,2,81,5,7,6978,1,OldTown,1926,2007
132000,1432,2,97,5,7,9600,2,OldTown,1910,2007
127500,1296,3,80,6,6,6000,1,OldTown,1927,2007
89500,1022,2,85,5,5,4480,1,OldTown,1922,2007
140000,936,2,27,5,5,7200,1,OldTown,1980,2007
99900,967,2,87,5,6,3153,1,OldTown,1920,2007
100000,1047,2,122,4,7,10800,1,OldTown,1885,2007
130000,1072,2,67,5,8,7200,1,OldTown,1940,2007
135000,1174,2,107,5,8,9000,1,OldTown,1900,2007
120000,1183,2,59,3,7,6000,1,OldTown,1948,2007
89471,1131,2,70,4,7,5925,1,OldTown,1937,2007
85000,1141,3,107,4,6,5925,1,OldTown,1900,2007
108500,960,2,87,4,4,6000,1,OldTown,1920,2007
137000,1798,4,107,4,8,9639,2,OldTown,1900,2007
110500,866,2,62,5,9,3880,1,OldTown,1945,2007
100000,968,2,84,5,6,8520,1,OldTown,1923,2007
184900,1772,3,97,8,9,10337,2,OldTown,1910,2007
145000,1642,4,80,6,6,9863,1,OldTown,1927,2007
125000,1472,3,82,5,8,9600,1,OldTown,1925,2007
114000,1232,3,97,5,7,4571,1,OldTown,1910,2007
90000,2337,5,107,5,5,13600,2,OldTown,1900,2007
144100,1650,3,97,6,8,8398,2,OldTown,1910,2007
117500,2210,5,127,6,4,9900,2,OldTown,1880,2007
124500,1358,3,77,5,7,3600,1,OldTown,1930,2007
185000,2454,3,128,7,8,13500,2,OldTown,1879,2007
133900,2291,4,97,6,6,7200,2,OldTown,1910,2007
152000,1616,3,81,6,7,5400,2,OldTown,1926,2007
153500,1559,2,59,5,6,8100,1,OldTown,1948,2007
159500,2554,3,117,7,8,10800,1,OldTown,1890,2007
87000,1248,2,77,5,5,9439,1,OldTown,1930,2007
104500,968,2,51,4,6,8626,1,OldTown,1956,2007
110000,1382,1,58,4,7,11800,2,OldTown,1949,2007
136500,1060,1,82,5,7,6854,1,BrkSide,1925,2007
128250,1435,3,57,5,6,8674,1,BrkSide,1950,2007
144000,1167,3,87,5,5,8731,1,BrkSide,1920,2007
210000,1635,3,84,6,7,8737,1,BrkSide,1923,2007
135000,1274,3,68,5,7,6125,2,BrkSide,1939,2007
128000,1232,3,68,6,6,6000,1,BrkSide,1939,2007
131000,1218,3,66,6,6,6000,1,BrkSide,1941,2007
113000,884,2,68,5,7,6120,1,BrkSide,1939,2007
126000,1409,3,69,6,5,6240,1,BrkSide,1938,2007
132000,1322,4,68,5,8,6240,1,BrkSide,1939,2007
131750,1426,3,77,5,7,6240,1,BrkSide,1930,2007
132500,1281,2,81,5,6,6120,1,BrkSide,1926,2007
137500,1513,4,87,5,8,6120,1,BrkSide,1920,2007
132000,854,2,78,7,8,6120,1,BrkSide,1929,2007
127500,1367,3,76,6,6,6240,1,BrkSide,1931,2007
102000,986,2,81,6,5,6180,1,BrkSide,1926,2007
200000,2264,4,89,6,8,7755,2,OldTown,1918,2007
180500,1824,3,88,6,6,13515,1,BrkSide,1919,2007
165000,1376,3,87,6,7,8850,1,BrkSide,1920,2007
90000,1316,4,81,5,5,8550,1,BrkSide,1926,2007
153575,1396,3,92,6,7,8730,1,BrkSide,1915,2007
140000,1344,3,78,7,6,5700,1,OldTown,1929,2007
136000,2526,5,91,6,7,8520,2,OldTown,1916,2007
113000,1173,3,106,5,4,5680,2,OldTown,1901,2007
117000,1214,2,106,5,3,5680,1,OldTown,1901,2007
169500,1818,4,76,7,4,7758,1,IDOTRR,1931,2007
139400,1108,3,77,7,7,7449,1,IDOTRR,1930,2007
202500,2294,5,44,6,6,13200,3,IDOTRR,1963,2007
127000,1355,3,93,6,7,6882,1,IDOTRR,1914,2007
141000,1375,3,70,6,6,9000,1,IDOTRR,1937,2007
212300,1952,4,57,7,9,9780,1,IDOTRR,1950,2007
161000,2180,3,92,6,5,10320,1,IDOTRR,1915,2007
99500,1315,3,49,4,6,4330,2,IDOTRR,1958,2007
101000,1111,3,87,5,7,7200,1,IDOTRR,1920,2007
109900,1196,2,91,4,7,4800,1,IDOTRR,1916,2007
128500,1382,2,66,5,6,12358,1,OldTown,1941,2007
122000,1889,4,97,7,4,10120,1,OldTown,1910,2007
87000,840,3,77,5,7,4388,1,OldTown,1930,2007
50000,1484,3,97,4,1,10320,2,IDOTRR,1910,2007
219000,2267,3,70,7,8,12888,1,Sawyer,1937,2007
200500,3086,3,61,5,6,18030,3,ClearCr,1946,2007
126000,1134,3,67,5,6,8160,1,Edwards,1940,2007
108500,1282,2,65,5,6,4484,1,SWISU,1942,2007
130000,999,3,44,5,5,11235,1,Sawyer,1963,2007
158450,1452,2,43,5,5,11235,1,Sawyer,1964,2007
115400,1005,3,43,4,3,14299,1,Sawyer,1964,2007
118500,1029,3,46,4,5,7943,1,Sawyer,1961,2007
165000,1020,3,43,5,8,14149,2,Sawyer,1964,2007
123000,1040,3,41,5,4,11677,1,Sawyer,1966,2007
129000,913,3,41,6,5,8400,1,Sawyer,1966,2007
125000,894,3,41,5,5,7094,1,Sawyer,1966,2007
108000,948,3,39,5,5,8978,1,Sawyer,1968,2007
119900,868,2,36,5,6,8425,1,Sawyer,1971,2007
115000,897,3,39,5,5,8665,1,Sawyer,1968,2007
134500,943,2,40,5,5,8398,1,Sawyer,1967,2007
127000,955,3,41,5,7,7742,1,Sawyer,1966,2007
129000,894,3,39,5,5,8724,1,Sawyer,1968,2007
143500,1285,3,30,6,5,8197,1,Sawyer,1977,2007
129000,912,3,41,5,7,8169,1,Sawyer,1966,2007
187000,1375,3,51,5,5,14175,1,Sawyer,1956,2007
158000,2654,4,87,5,4,16779,3,Sawyer,1920,2007
112000,1416,3,89,5,7,25339,2,Sawyer,1918,2007
165250,1302,2,67,7,8,6960,1,Sawyer,1940,2007
150000,1299,3,53,6,5,11375,1,Sawyer,1954,2007
137000,1176,3,49,5,6,13770,1,Sawyer,1958,2007
89500,998,3,62,4,7,9000,1,Sawyer,1945,2007
302000,1824,2,36,7,5,115149,2,ClearCr,1971,2007
182000,1522,3,23,6,5,11075,2,ClearCr,1984,2007
211000,2060,4,19,6,5,10029,2,ClearCr,1988,2007
216000,1325,3,59,5,7,17541,2,Edwards,1948,2007
130000,1630,3,54,5,5,22692,2,Edwards,1953,2007
109900,1242,2,61,4,5,17808,1,Edwards,1946,2007
255000,2422,4,53,6,7,12671,3,ClearCr,1954,2007
243000,2158,4,57,6,7,12615,2,Edwards,1950,2007
154000,1626,3,53,6,6,10512,1,Edwards,1954,2007
118000,864,3,49,5,5,5400,1,SWISU,1958,2007
80000,943,3,49,4,5,11515,1,Edwards,1958,2007
150000,1440,4,30,4,3,7711,2,Edwards,1977,2007
86000,605,2,87,4,7,9098,1,Edwards,1920,2007
130000,1038,2,23,5,6,3869,2,Edwards,1984,2007
125000,1342,4,56,5,6,9280,1,Edwards,1951,2007
136500,1480,4,56,5,6,11100,1,Edwards,1951,2007
96000,1362,4,87,4,5,7550,2,Edwards,1920,2007
120000,1340,3,50,5,6,9060,1,Edwards,1957,2007
228500,1822,4,23,6,5,23920,2,SawyerW,1984,2007
179900,1442,3,17,7,5,10357,2,SawyerW,1990,2007
225000,2243,4,17,7,5,13474,2,SawyerW,1990,2007
301000,2730,4,21,7,5,10380,2,SawyerW,1986,2007
238000,2127,4,16,7,5,13125,2,SawyerW,1991,2007
228500,1982,3,18,7,6,11287,2,SawyerW,1989,2007
220000,1958,3,13,7,5,9317,2,SawyerW,1994,2007
383970,2696,4,0,7,5,9965,2,CollgCr,2007,2007
424870,2828,4,1,8,5,9965,3,CollgCr,2006,2007
250000,1651,3,0,8,5,9178,2,CollgCr,2007,2007
360000,2140,3,1,8,5,10481,2,CollgCr,2006,2007
279500,1494,3,1,7,5,10652,2,CollgCr,2006,2007
200141,1316,3,0,7,5,11175,2,CollgCr,2007,2007
246500,1651,3,0,8,5,10235,2,CollgCr,2007,2007
276000,2574,3,0,8,5,9588,2,CollgCr,2007,2007
203000,1274,3,2,7,5,8814,2,CollgCr,2005,2007
155835,1456,3,1,7,5,11103,2,CollgCr,2006,2007
194000,1240,2,1,7,5,8556,2,CollgCr,2006,2007
195400,1208,2,0,7,5,6762,2,CollgCr,2007,2007
217000,1546,3,2,7,5,11750,2,CollgCr,2005,2007
212999,1500,3,1,8,5,8760,2,CollgCr,2006,2007
175900,1270,2,2,7,5,7242,2,CollgCr,2005,2007
191000,1795,3,2,7,5,9316,2,CollgCr,2005,2007
176432,1314,3,1,6,5,9317,2,CollgCr,2006,2007
277000,2062,3,19,7,5,14364,2,SawyerW,1988,2007
207000,1873,3,19,7,5,8883,2,SawyerW,1988,2007
277000,2144,4,49,6,7,159000,2,ClearCr,1958,2007
240000,1953,3,15,6,5,53107,2,ClearCr,1992,2007
187500,2087,5,41,6,8,12205,2,ClearCr,1966,2007
279000,1743,0,31,8,6,20064,0,ClearCr,1976,2007
139500,1022,3,13,5,5,14217,1,CollgCr,1994,2007
126000,990,3,13,5,5,8775,1,CollgCr,1994,2007
177500,1200,3,12,6,5,11249,2,CollgCr,1995,2007
175000,1308,3,10,6,6,10021,2,CollgCr,1997,2007
211000,1796,3,9,6,5,9531,2,CollgCr,1998,2007
146000,990,3,13,5,7,8428,1,CollgCr,1994,2007
147900,1097,3,11,5,5,16561,1,CollgCr,1996,2007
123600,990,3,13,4,5,8070,1,CollgCr,1994,2007
204750,1786,3,10,6,5,9337,2,CollgCr,1997,2007
235500,1873,3,8,7,5,10820,2,CollgCr,1999,2007
217000,1753,3,9,7,5,12352,2,CollgCr,1998,2007
190550,1690,3,6,7,5,9543,2,CollgCr,2001,2007
217500,1842,3,7,7,5,8826,2,CollgCr,2000,2007
226000,1479,3,4,7,5,10665,2,CollgCr,2003,2007
180000,1668,3,4,7,5,11317,2,CollgCr,2003,2007
131000,894,3,33,5,5,11800,1,CollgCr,1974,2007
153500,1025,3,31,5,5,8660,2,CollgCr,1976,2007
160000,1009,3,30,5,7,9720,2,CollgCr,1977,2007
134900,1040,3,30,5,5,8982,1,CollgCr,1977,2007
130000,907,3,30,5,4,16300,1,CollgCr,1977,2007
120000,879,3,32,5,6,9675,1,CollgCr,1975,2007
112500,882,3,35,5,5,7700,1,CollgCr,1972,2007
122000,969,3,32,5,6,10356,1,CollgCr,1975,2007
127000,864,3,35,5,5,7200,1,CollgCr,1972,2007
117000,875,3,35,4,8,7200,1,CollgCr,1972,2007
305900,2000,3,3,8,5,10386,2,CollgCr,2004,2007
228500,2169,3,5,8,5,9375,2,CollgCr,2002,2007
270000,1673,3,7,7,5,11354,2,CollgCr,2000,2007
192000,1459,3,5,7,5,8749,2,CollgCr,2002,2007
213000,1932,3,4,7,5,8749,2,CollgCr,2003,2007
200000,1729,3,5,7,5,8158,2,CollgCr,2002,2007
267000,2452,4,9,8,5,16226,2,CollgCr,1998,2007
228000,1592,3,13,8,5,11927,2,CollgCr,1994,2007
275000,2439,4,6,8,5,12728,2,CollgCr,2001,2007
211000,1992,3,11,7,5,15295,2,CollgCr,1996,2007
285000,1668,3,5,9,5,11248,2,CollgCr,2002,2007
240000,2090,3,12,8,5,10000,2,CollgCr,1995,2007
131500,848,1,4,6,5,4435,1,CollgCr,2003,2007
246900,1341,1,8,8,5,17227,1,CollgCr,1999,2007
219500,1928,4,4,7,5,8200,2,CollgCr,2003,2007
185000,1337,3,4,7,5,8450,2,CollgCr,2003,2007
179400,1476,3,0,7,5,8145,2,CollgCr,2007,2007
213500,1797,3,1,7,5,9245,2,CollgCr,2006,2007
179600,1422,3,3,7,5,8500,2,CollgCr,2004,2007
173500,1190,2,2,7,5,8769,2,CollgCr,2005,2007
167840,1330,3,1,6,5,8334,2,CollgCr,2006,2007
168675,1491,3,1,7,5,8333,2,CollgCr,2006,2007
167000,1536,3,2,5,5,9045,2,CollgCr,2005,2007
140000,1214,2,42,5,7,9170,1,Edwards,1965,2007
118500,936,2,40,5,5,9825,1,Edwards,1967,2007
110000,1088,2,44,4,6,8308,1,Edwards,1963,2007
94750,960,3,42,4,5,10921,1,Edwards,1965,2007
122000,1351,3,82,5,6,16287,1,Edwards,1925,2007
110000,1179,2,47,6,6,8240,1,Edwards,1960,2007
118500,816,3,17,6,5,11841,1,Edwards,1990,2007
133500,1044,3,31,6,6,6285,1,Edwards,1976,2007
148000,1113,3,31,6,7,7917,1,Edwards,1976,2007
141000,2233,5,28,5,6,9555,2,Edwards,1979,2007
155000,1125,2,1,5,5,8536,1,Edwards,2006,2007
157000,1090,2,2,5,5,7024,1,Edwards,2005,2007
171500,1408,3,2,5,5,7023,2,Edwards,2005,2007
183850,5095,2,-1,10,5,39290,2,Edwards,2008,2007
184750,4676,3,0,10,5,40094,3,Edwards,2007,2007
140000,1072,2,2,6,5,3675,1,Edwards,2005,2007
131750,960,2,48,5,7,6400,1,Edwards,1959,2007
61500,1152,2,52,4,3,6882,2,Edwards,1955,2007
111000,948,3,53,4,5,10215,1,Edwards,1954,2007
98500,1195,4,61,5,6,8741,2,Edwards,1946,2007
79000,774,3,76,3,6,4270,1,Edwards,1931,2007
108500,865,2,87,6,8,10042,1,Edwards,1920,2007
110000,894,3,53,4,5,9450,1,Edwards,1954,2007
112000,1346,2,97,4,7,11767,1,Edwards,1910,2007
125000,768,2,52,4,5,8172,1,Edwards,1955,2007
79275,864,3,52,4,5,8172,1,Edwards,1955,2007
119000,948,3,53,4,6,8190,1,Edwards,1954,2007
200000,3395,8,93,6,7,10896,2,SWISU,1914,2007
150000,2592,6,84,5,6,10890,2,SWISU,1923,2007
165000,1502,3,84,6,7,10592,1,Crawfor,1923,2007
96500,789,2,81,5,5,10594,1,Crawfor,1926,2007
136500,1422,3,81,5,5,7223,1,Crawfor,1926,2007
146500,1298,2,86,6,7,6821,2,Crawfor,1921,2007
175000,1768,3,70,5,7,7200,1,SWISU,1937,2007
148500,1098,2,77,7,8,4000,1,Crawfor,1930,2007
141500,1436,3,86,6,7,6720,1,Crawfor,1921,2007
189950,1426,3,89,7,8,7642,1,Crawfor,1918,2007
135000,1461,3,81,6,8,7155,1,Crawfor,1926,2007
164000,1646,4,66,7,5,7128,2,Crawfor,1941,2007
90350,694,2,94,5,6,4280,1,Crawfor,1913,2007
139000,1250,3,97,5,6,5362,2,Crawfor,1910,2007
119750,954,2,69,5,7,6305,1,Crawfor,1938,2007
145000,1958,4,61,6,6,7136,2,Crawfor,1946,2007
145000,2002,4,58,5,6,6270,2,Crawfor,1949,2007
238000,1718,4,80,7,7,7230,2,Crawfor,1927,2007
153500,1226,2,56,5,5,13108,1,Crawfor,1951,2007
239000,2624,4,89,6,6,22420,2,Crawfor,1918,2007
359100,3194,4,73,8,6,12168,2,Crawfor,1934,2007
188000,1755,4,77,4,6,7810,2,Crawfor,1930,2007
220000,1991,3,75,6,7,11275,1,Crawfor,1932,2007
140000,1355,3,66,5,5,6221,2,Crawfor,1941,2007
315000,2727,3,75,8,8,10570,2,Crawfor,1932,2007
259500,2320,3,62,6,8,7259,2,Crawfor,1945,2007
257500,1839,3,50,6,7,14442,2,Crawfor,1957,2007
219500,1740,3,67,7,6,13125,1,Crawfor,1940,2007
217000,2259,3,54,6,5,21000,2,Crawfor,1953,2007
201000,1560,3,47,6,4,25485,1,Crawfor,1960,2007
215000,1488,3,39,6,6,21579,2,Crawfor,1968,2007
123900,1045,2,27,6,6,1782,1,Blueste,1980,2007
170000,1680,4,12,4,5,17871,2,Crawfor,1995,2007
200000,1020,1,19,8,5,3907,1,Blueste,1988,2007
198000,1696,3,36,7,5,20693,2,Crawfor,1971,2007
200624,2515,4,50,6,3,32668,3,Crawfor,1957,2007
315000,2726,2,21,8,5,18044,2,Crawfor,1986,2007
115000,1517,3,88,5,7,8500,2,IDOTRR,1919,2007
141000,1215,3,67,6,7,7000,1,IDOTRR,1940,2007
87000,803,2,66,5,6,5000,1,IDOTRR,1941,2007
129850,1601,3,82,5,7,7288,2,IDOTRR,1925,2007
100000,1123,3,68,4,5,6060,1,IDOTRR,1939,2007
150909,1828,3,84,5,6,9060,2,IDOTRR,1923,2007
75200,816,2,85,5,7,3672,1,IDOTRR,1922,2007
118400,1012,2,87,6,5,8263,1,IDOTRR,1920,2007
67000,1077,2,87,5,2,8967,1,IDOTRR,1920,2007
152000,1558,4,57,5,5,13710,1,IDOTRR,1950,2007
68104,845,1,68,2,4,11067,1,IDOTRR,1939,2007
119600,1991,4,112,5,6,8250,2,IDOTRR,1895,2007
140000,1073,3,50,4,6,6565,1,IDOTRR,1957,2007
124900,1001,2,77,5,9,6060,1,IDOTRR,1930,2007
375000,1625,2,1,8,5,5568,2,Crawfor,2006,2007
235000,1625,2,1,8,5,4750,2,Crawfor,2006,2007
183500,1299,2,28,6,6,12150,2,Mitchel,1979,2007
156000,912,2,29,6,6,7540,1,Mitchel,1978,2007
134000,1080,3,24,6,5,9187,1,Mitchel,1983,2007
215000,1392,3,5,5,5,10000,2,Mitchel,2002,2007
245000,1409,1,5,7,5,12864,1,Mitchel,2002,2007
210000,1478,3,16,7,5,9928,2,Mitchel,1991,2007
148000,918,3,32,7,6,8750,1,Mitchel,1975,2007
143000,1026,2,33,6,6,8410,1,Mitchel,1974,2007
244000,1501,2,20,7,6,4054,2,Timber,1987,2007
330000,1502,1,9,7,5,9763,1,GrnHill,1998,2007
170000,1328,2,48,5,6,16905,1,Timber,1959,2007
257000,2279,4,49,6,8,19958,2,Timber,1958,2007
231713,1689,3,1,7,5,8368,2,Timber,2006,2007
267300,1564,2,1,8,5,8298,2,Timber,2006,2007
265900,1484,2,1,8,5,9037,2,Timber,2006,2007
239000,1571,3,0,8,5,10991,2,Timber,2007,2007
248900,1646,3,1,8,5,10656,2,Timber,2006,2007
174000,1240,3,22,7,7,10331,2,Timber,1985,2007
187500,1717,3,17,7,5,13758,2,Timber,1990,2007
204000,1756,3,11,6,5,9303,2,Timber,1996,2007
180500,1312,2,6,8,5,6718,2,Timber,2001,2007
187500,1146,3,4,7,5,9590,2,Timber,2003,2007
282000,1922,2,5,8,5,11305,2,Timber,2002,2007
178000,1491,3,11,6,5,7777,2,Timber,1996,2007
270000,1629,3,5,8,5,14536,2,Timber,2002,2007
279900,2486,5,4,7,5,11800,3,Timber,2003,2007
186700,1572,3,44,5,4,35133,1,Timber,1963,2007
283463,1776,3,1,8,5,15306,2,Timber,2006,2007
392000,1824,3,1,10,5,12633,2,Timber,2006,2007
281213,2482,4,2,8,5,12665,2,Timber,2005,2007
147000,1120,3,0,5,5,8402,1,Mitchel,2007,2007
130000,2034,2,54,3,5,43500,1,Mitchel,1953,2007
140000,936,0,11,6,5,6710,0,Mitchel,1996,2007
132250,1040,3,44,4,5,25286,1,Mitchel,1963,2007
143000,1632,4,40,5,4,25000,2,Mitchel,1967,2007
168000,1622,3,46,4,4,32463,1,Mitchel,1961,2007
129900,1060,3,31,5,7,4224,1,MeadowV,1976,2007
134000,1142,3,31,5,5,4224,1,MeadowV,1976,2007
85500,1092,3,35,4,4,1504,1,MeadowV,1972,2007
